playerID,WinPercent,H_Batting,HR_Batting,RBI_Batting,R_Batting,Doubles_Batting,Triples_Batting,BB_Batting,AB_Batting,PO_Fielding,A_Fielding,E_Fielding,DP_Fielding,SB_Fielding,CS_Fielding,ERA_Pitching,H_Pitching,SV_Pitching,BAOpp_Pitching,H_Battingp,HR_Battingp,RBI_Battingp,R_Battingp,Doubles_Battingp,Triples_Battingp,BB_Battingp,AB_Battingp,PO_Fieldingp,A_Fieldingp,E_Fieldingp,DP_Fieldingp,SB_Fieldingp,CS_Fieldingp,ERA_Pitchingp,H_Pitchingp,SV_Pitchingp,BAOpp_Pitchingp,GP_AllStar,careerAwards,WSWins,class
altroni01,0.5436,97,2,27,52,9,1,29,550,181,610,31,23,0,0,75.28,1455,7,3.33,1,0,0,0,0,0,1,4,181,610,31,23,0,0,75.28,1455,7,3.33,0,0,3,0
ansonca01,0.5792,3435,97,2075,1999,582,142,984,10281,22572,1612,976,1283,38,24,18,4,1,0,16,0,1,11,2,1,6,47,22572,1612,976,1283,38,24,18,4,1,0,0,0,0,1
allisdo01,0.5319,382,2,139,236,44,10,24,1407,1328,269,237,24,0,0,1.8,11,0,0,0,0,0,0,0,0,0,0,1328,269,237,24,0,0,1.8,11,0,0,0,0,0,0
barnero01,0.6702,860,6,346,698,146,47,116,2391,1305,1662,459,206,0,0,20.25,7,0,0,0,0,0,0,0,0,0,0,1305,1662,459,206,0,0,20.25,7,0,0,0,0,0,0
battijo01,0.4679,439,3,143,228,51,25,40,1953,908,1253,367,88,0,0,7.16,12,0,0,0,0,0,0,0,0,0,0,908,1253,367,88,0,0,7.16,12,0,0,0,0,0,0
bresnro01,0.5121,1252,26,530,682,218,71,714,4481,5138,1416,241,138,614,572,9.95,68,0,0,5,0,1,3,2,0,4,16,5138,1416,241,138,614,572,9.95,68,0,0,0,0,1,1
broutda01,0.5631,2303,107,1301,1529,462,206,840,6726,16443,668,532,892,0,0,37.07,44,0,0,2,0,0,0,0,0,0,3,16443,668,532,892,0,0,37.07,44,0,0,0,0,1,1
becklja01,0.4886,2938,87,1581,1603,473,244,616,9551,23767,1319,482,1327,0,0,6.75,9,0,0,0,0,0,0,0,0,0,0,23767,1319,482,1327,0,0,6.75,9,0,0,0,0,0,1
bondto01,0.5057,471,0,174,213,53,11,22,1975,336,928,138,32,0,0,31.21,3765,0,0,0,0,0,0,0,0,0,0,336,928,138,32,0,0,31.21,3765,0,0,0,0,0,0
bradlbi01,0.5135,1471,34,552,754,275,84,290,5430,1985,3062,355,197,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1985,3062,355,197,0,0,0,4,0,0,0,0,0,0
breitte01,0.4738,291,4,126,174,27,15,150,1350,329,699,68,25,0,0,44.59,3101,3,0,0,0,0,0,0,0,0,0,329,699,68,25,0,0,44.59,3101,3,0,0,0,0,0
burkeje01,0.5337,2850,75,952,1720,320,182,1029,8426,3966,309,388,64,0,0,19.07,144,0,0,8,0,1,3,1,0,0,25,3966,309,388,64,0,0,19.07,144,0,0,0,0,0,1
carutbo01,0.5822,695,29,359,508,104,50,417,2465,788,657,153,35,0,0,27.87,2678,3,0,22,0,9,10,1,3,8,99,788,657,153,35,0,0,27.87,2678,3,0,0,0,1,0
clarkjo01,0.5968,432,24,232,254,73,26,81,1974,239,1151,178,45,0,0,39.3,4295,5,0,5,1,4,2,1,0,0,36,239,1151,178,45,0,0,39.3,4295,5,0,0,0,0,1
brownpe01,0.4518,1646,46,659,954,295,85,466,4820,2490,535,414,96,0,0,54,2,0,0,0,0,0,0,0,0,0,0,2490,535,414,96,0,0,54,2,0,0,0,0,0,0
buffich01,0.5300,543,7,255,245,67,16,91,2214,917,880,182,58,0,0,36.81,3344,3,0,0,0,0,0,0,0,0,0,917,880,182,58,0,0,36.81,3344,3,0,0,0,0,0
chesbja01,0.5447,217,5,82,85,37,13,25,1103,103,836,56,28,0,0,38.38,2647,5,0,0,0,0,0,0,0,0,0,103,836,56,28,0,0,38.38,2647,5,0,0,0,0,1
comisch01,0.6042,1529,28,883,992,207,68,197,5796,13900,570,417,749,0,0,2.25,13,0,0,44,0,10,22,4,1,2,151,13900,570,417,749,0,0,2.25,13,0,0,0,0,1,1
davisge01,0.5305,2665,73,1440,1545,453,163,874,9045,5232,6429,803,739,0,0,15.75,8,1,0,5,0,6,4,3,0,0,19,5232,6429,803,739,0,0,15.75,8,1,0,0,0,1,1
corcola01,0.5814,287,2,111,192,47,15,52,1289,232,577,102,20,0,0,36.01,2147,2,0,0,0,0,0,0,0,0,0,232,577,102,20,0,0,36.01,2147,2,0,0,0,0,0
cummica01,0.5680,227,0,107,149,29,9,16,1068,109,320,65,10,0,0,15.38,2526,0,0,0,0,0,0,0,0,0,0,109,320,65,10,0,0,15.38,2526,0,0,0,0,0,1
dailyhu01,0.3917,88,0,17,53,13,2,28,562,24,266,37,5,0,0,25.05,1394,1,0,0,0,0,0,0,0,0,0,24,266,37,5,0,0,25.05,1394,1,0,0,0,0,0
dennyje01,0.4647,1286,74,667,714,238,76,173,4946,2251,2693,609,196,0,0,9,5,0,0,4,1,2,3,0,1,0,9,2251,2693,609,196,0,0,9,5,0,0,0,0,1,0
dinnebi01,0.4703,219,1,60,99,18,5,80,1143,160,800,60,19,0,0,41.25,2957,7,0,2,0,0,1,0,0,2,11,160,800,60,19,0,0,41.25,2957,7,0,0,0,1,0
donlimi01,0.5652,1282,51,543,669,176,97,312,3854,2416,165,176,60,0,0,7.63,16,0,0,5,0,1,4,1,0,2,19,2416,165,176,60,0,0,7.63,16,0,0,0,0,1,0
donovbi01,0.5261,251,7,95,142,30,11,77,1302,385,684,65,29,0,0,50.89,2631,8,1.13,0,0,0,0,0,0,1,16,385,684,65,29,0,0,50.89,2631,8,1.13,0,0,0,0
dunlafr01,0.4903,1159,41,366,759,224,53,283,3974,2912,3171,499,513,0,0,18,6,1,0,6,0,1,5,0,1,0,40,2912,3171,499,513,0,0,18,6,1,0,0,0,1,0
ewingbu01,0.5608,1625,71,883,1129,250,178,392,5363,6355,1782,572,282,239,146,25.25,55,1,0,18,1,13,10,4,2,3,62,6355,1782,572,282,239,146,25.25,55,1,0,0,0,2,1
dunnja01,0.5443,397,1,164,197,54,10,83,1622,574,910,150,72,0,0,55.32,1217,3,0,0,0,0,0,0,0,0,0,574,910,150,72,0,0,55.32,1217,3,0,0,0,0,0
emslibo01,0.4421,66,0,4,42,8,6,8,355,51,157,45,1,0,0,16.49,775,0,0,0,0,0,0,0,0,0,0,51,157,45,1,0,0,16.49,775,0,0,0,0,0,0
freembu01,0.4652,1235,82,713,588,199,131,272,4208,3624,229,139,114,0,0,11.6,50,0,0,9,0,4,6,0,3,2,32,3624,229,139,114,0,0,11.6,50,0,0,0,0,1,0
frasech01,0.4901,235,3,96,134,34,13,81,1319,374,950,98,31,0,0,51.78,3462,6,0,0,0,0,0,0,0,0,0,374,950,98,31,0,0,51.78,3462,6,0,0,0,2,0
galvipu01,0.4805,552,5,220,278,87,31,38,2748,378,1419,181,44,0,0,50.01,6405,2,0,0,0,0,0,0,0,0,0,378,1419,181,44,0,0,50.01,6405,2,0,0,0,0,1
glassja01,0.4314,2041,27,827,1164,313,98,440,7033,3165,5951,895,656,0,0,59.4,12,0,0,0,0,0,0,0,0,0,0,3165,5951,895,656,0,0,59.4,12,0,0,0,0,0,0
gleaski01,0.4953,1946,15,824,1022,216,81,501,7459,4237,5324,672,609,0,0,39.97,2552,6,0,0,0,0,0,0,0,0,0,4237,5324,672,609,0,0,39.97,2552,6,0,0,0,0,0
griffcl01,0.5384,321,8,166,202,49,17,166,1380,201,879,78,23,0,0,69.58,3670,8,1.5,0,0,0,0,0,0,0,0,201,879,78,23,0,0,69.58,3670,8,1.5,0,0,0,1
hahnno01,0.5137,129,2,52,65,18,10,53,731,109,447,55,16,0,0,21.68,1916,0,0,0,0,0,0,0,0,0,0,109,447,55,16,0,0,21.68,1916,0,0,0,0,0,0
keefeti01,0.5790,390,12,134,248,60,38,175,2083,297,1079,174,31,0,0,42.9,4438,2,0,4,0,0,3,1,0,3,20,297,1079,174,31,0,0,42.9,4438,2,0,0,0,2,1
kellyki01,0.6204,1813,69,950,1357,359,102,549,5896,3573,1749,851,145,308,258,23.18,63,0,0,14,1,1,13,3,1,4,58,3573,1749,851,145,308,258,23.18,63,0,0,0,0,0,1
kennebr01,0.5309,334,1,148,151,51,21,43,1279,123,769,57,29,0,0,46.42,3282,9,0,1,0,0,0,1,0,0,2,123,769,57,29,0,0,46.42,3282,9,0,0,0,0,0
kilroma01,0.4573,236,1,103,163,24,17,118,1062,184,610,97,13,0,0,40.16,2445,1,0,0,0,0,0,0,0,0,0,184,610,97,13,0,0,40.16,2445,1,0,0,0,0,0
leevesa01,0.6085,183,2,78,90,17,14,49,993,84,659,34,11,0,0,32.19,2449,13,0,0,0,0,0,0,0,0,4,84,659,34,11,0,0,32.19,2449,13,0,0,0,1,0
lowebo01,0.5754,1934,71,989,1135,230,85,474,7078,4226,4756,508,571,0,0,9,3,0,0,3,0,0,2,0,0,1,23,4226,4756,508,571,0,0,9,3,0,0,0,0,0,0
lynchto02,0.5536,0,0,0,0,0,0,0,4,2,1,0,0,0,0,2.57,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2.57,7,0,0,0,0,0,0
mathech01,0.5638,362,7,165,151,50,12,116,1687,313,1506,57,44,0,0,47.69,4219,29,1.89,9,0,1,2,0,0,3,32,313,1506,57,44,0,0,47.69,4219,29,1.89,0,0,1,1
mcaleji01,0.5254,1008,11,469,620,114,40,365,3981,2469,155,155,36,0,0,0,2,0,0,4,0,1,0,0,0,2,22,2469,155,155,36,0,0,0,2,0,0,0,0,0,0
mccarto01,0.5945,1493,44,732,1066,191,53,536,5120,2190,486,342,83,0,0,30.58,85,0,0,18,1,11,12,3,0,6,62,2190,486,342,83,0,0,30.58,85,0,0,0,0,0,1
mccorji01,0.5272,491,4,178,246,66,22,22,2082,384,938,122,33,0,0,29,4092,1,0,3,0,0,1,0,0,0,20,384,938,122,33,0,0,29,4092,1,0,0,0,0,0
mcginjo01,0.5674,251,0,90,109,21,10,34,1297,218,930,101,25,0,0,29.27,3276,24,0,0,0,0,0,0,0,0,5,218,930,101,25,0,0,29.27,3276,24,0,0,0,1,1
mcguide01,0.4700,1750,45,840,770,300,79,515,6291,7743,1925,621,193,2541,1458,6.75,10,0,0,0,0,0,0,0,0,0,0,7743,1925,621,193,2541,1458,6.75,10,0,0,0,0,0,0
mcgunbi01,0.4677,35,0,6,24,0,1,5,202,70,39,11,2,0,0,6.04,156,0,0,0,0,0,0,0,0,0,0,70,39,11,2,0,0,6.04,156,0,0,0,0,0,0
mcveyca01,0.6837,869,11,449,555,133,44,30,2513,2690,351,320,98,0,0,19.29,235,5,0,0,0,0,0,0,0,0,0,2690,351,320,98,0,0,19.29,235,5,0,0,0,0,0
mullato01,0.5379,661,8,223,407,99,38,221,2720,916,1228,230,75,0,0,55.14,4195,15,0,0,0,0,0,0,0,0,0,916,1228,230,75,0,0,55.14,4195,15,0,0,0,0,0
nichoki01,0.5697,472,16,278,273,58,24,137,2090,384,1034,79,37,0,0,55.53,4929,16,0,2,0,2,1,0,0,0,7,384,1034,79,37,0,0,55.53,4929,16,0,0,0,0,1
odayha01,0.4342,155,1,46,76,19,3,39,817,130,359,50,14,0,0,29.15,1655,4,0,1,0,0,0,0,0,2,6,130,359,50,14,0,0,29.15,1655,4,0,0,0,1,1
oneilti01,0.6271,1385,52,757,879,222,92,420,4248,1810,135,177,16,0,0,6.75,307,0,0,35,5,25,23,3,3,10,146,1810,135,177,16,0,0,6.75,307,0,0,0,0,1,0
orourji01,0.5964,2639,62,1208,1729,468,149,513,8503,5494,951,700,176,53,46,9.27,17,2,0,22,2,8,11,2,2,6,72,5494,951,700,176,53,46,9.27,17,2,0,0,0,2,1
paborch01,0.2795,204,0,80,101,13,12,8,715,338,30,98,4,0,0,19.75,81,0,0,0,0,0,0,0,0,0,0,338,30,98,4,0,0,19.75,81,0,0,0,0,0,0
peitzhe01,0.4938,1117,16,560,532,191,66,410,4124,4696,1485,260,199,1215,928,22.28,22,0,0,0,0,0,0,0,0,0,0,4696,1485,260,199,1215,928,22.28,22,0,0,0,0,0,0
pfefffr01,0.5113,1680,94,1021,1096,231,120,527,6560,5062,5530,980,952,0,0,15.93,41,2,0,17,2,4,12,2,0,2,48,5062,5530,980,952,0,0,15.93,41,2,0,0,0,0,0
phillde01,0.6119,185,3,90,96,23,6,49,980,97,624,34,17,0,0,46.58,2518,12,0.23,4,0,1,1,0,0,0,19,97,624,34,17,0,0,46.58,2518,12,0.23,0,0,1,0
planked01,0.5730,331,3,122,130,39,7,71,1607,229,1108,40,37,0,0,39.8,3958,23,11.42,2,0,0,0,0,0,0,18,229,1108,40,37,0,0,39.8,3958,23,11.42,0,0,3,1
radboch01,0.5427,585,9,259,308,64,11,158,2487,443,1047,170,59,0,0,31.82,4328,2,0,1,0,2,1,0,0,1,10,443,1047,170,59,0,0,31.82,4328,2,0,0,0,1,1
richaha01,0.5433,1694,73,828,1127,305,126,377,5657,3243,2529,552,266,0,0,6.75,16,0,0,13,1,4,12,5,2,1,66,3243,2529,552,266,0,0,6.75,16,0,0,0,0,1,0
powelab01,0.4199,78,0,15,53,13,7,8,304,85,91,35,4,0,0,13.23,217,0,0,0,0,0,0,0,0,0,0,85,91,35,4,0,0,13.23,217,0,0,0,0,0,0
powelja01,0.4672,309,8,124,133,38,14,87,1610,135,970,75,35,0,0,48.69,4319,15,0.53,0,0,0,0,0,0,0,0,135,970,75,35,0,0,48.69,4319,15,0.53,0,0,0,0
richmle01,0.4692,262,3,113,169,29,20,46,1018,121,327,86,7,0,0,22.61,1763,3,0,0,0,0,0,0,0,0,0,121,327,86,7,0,0,22.61,1763,3,0,0,0,0,0
ryanji01,0.5258,2513,118,1093,1643,451,157,804,8172,3811,603,436,88,0,0,13.47,133,2,0,5,0,2,4,1,0,0,20,3811,603,436,88,0,0,13.47,133,2,0,0,0,0,0
schaege01,0.5111,972,9,309,496,117,48,333,3784,3276,2327,285,316,0,0,54,3,0,0.99,5,0,0,1,0,0,1,37,3276,2327,285,316,0,0,54,3,0,0.99,0,0,0,0
rusieam01,0.5121,429,8,176,209,42,29,27,1730,200,877,127,35,0,0,37.17,3389,5,0,0,0,0,0,0,0,0,0,200,877,127,35,0,0,37.17,3389,5,0,0,0,0,1
seymocy01,0.5202,1724,52,799,737,229,96,354,5686,2952,535,252,69,0,0,32.37,954,1,0,0,0,0,0,0,0,0,0,2952,535,252,69,0,0,32.37,954,1,0,0,0,0,0
spaldal01,0.7085,613,2,338,417,86,19,29,1959,789,726,157,58,0,0,16.73,3280,13,0,0,0,0,0,0,0,0,0,789,726,157,58,0,0,16.73,3280,13,0,0,0,0,1
sparktu01,0.4640,92,0,41,45,16,4,52,801,107,544,46,20,0,0,48.41,2250,8,0,0,0,0,0,0,0,0,0,107,544,46,20,0,0,48.41,2250,8,0,0,0,0,0
tebeapa01,0.5398,1290,27,735,671,196,57,319,4618,7018,1661,371,462,0,0,0,1,0,0,0,0,0,1,0,0,0,18,7018,1661,371,462,0,0,0,1,0,0,0,0,0,0
tiernmi01,0.5403,1838,106,853,1316,257,162,748,5915,2103,162,187,32,0,0,8.69,33,1,0,24,2,11,20,1,1,13,76,2103,162,187,32,0,0,8.69,33,1,0,0,0,2,0
stoveha01,0.5182,1775,122,912,1495,348,176,664,6153,7527,329,471,286,0,0,40.5,15,0,0,0,0,0,0,0,0,0,0,7527,329,471,286,0,0,40.5,15,0,0,0,0,0,0
tanneje01,0.4903,361,5,142,190,55,23,105,1414,267,854,61,31,0,0,54.62,2794,7,0.31,0,0,0,0,0,0,0,0,267,854,61,31,0,0,54.62,2794,7,0.31,0,0,0,0
tennefr01,0.4477,2,0,0,1,0,0,0,23,2,8,2,1,0,0,10.19,47,0,0,0,0,0,0,0,0,0,0,2,8,2,1,0,0,10.19,47,0,0,0,0,0,0
tennefr02,0.5041,2231,22,688,1278,270,77,874,7595,18278,1452,361,965,103,78,4.5,5,0,0,0,0,0,0,0,0,0,0,18278,1452,361,965,103,78,4.5,5,0,0,0,0,0,0
wagneho01,0.5540,3420,101,1733,1739,643,252,963,10439,7940,6782,828,963,0,0,0,7,0,0,14,0,9,6,3,1,7,51,7940,6782,828,963,0,0,0,7,0,0,0,0,1,1
wardjo01,0.5962,2107,26,869,1410,231,96,421,7656,3325,5050,952,494,0,0,16.19,2324,3,0,26,0,13,14,1,1,6,65,3325,5050,952,494,0,0,16.19,2324,3,0,0,0,2,1
welchmi01,0.5550,492,12,202,268,93,16,82,2201,265,714,153,25,0,0,48.53,4588,4,0,3,0,1,2,1,0,0,10,265,714,153,25,0,0,48.53,4588,4,0,0,0,2,1
whitede01,0.5490,2067,24,988,1140,270,98,308,6624,4651,2334,1018,242,0,0,9,19,1,0,12,0,3,8,1,1,2,58,4651,2334,1018,242,0,0,9,19,1,0,0,0,1,1
vanhage01,0.5087,2544,69,1015,1642,286,161,871,8043,3761,750,458,94,0,0,43.8,809,4,0,0,0,0,0,0,0,0,0,3761,750,458,94,0,0,43.8,809,4,0,0,0,0,0
wadderu01,0.5146,172,4,83,61,29,10,42,1066,176,740,91,17,0,0,40.62,2460,5,0,0,0,0,0,0,0,0,0,176,740,91,17,0,0,40.62,2460,5,0,0,0,0,1
wallabo01,0.4692,2309,34,1121,1057,391,143,774,8618,4918,7465,814,722,0,0,12.62,469,1,0,0,0,0,0,0,0,0,0,4918,7465,814,722,0,0,12.62,469,1,0,0,0,0,1
weyhigu01,0.4793,308,3,133,164,40,16,101,1855,220,745,133,27,0,0,91.34,4576,4,0,0,0,0,0,0,0,0,0,220,745,133,27,0,0,91.34,4576,4,0,0,0,0,0
beaumgi01,0.5552,1759,39,617,955,182,82,425,5660,2860,168,141,53,0,0,0,0,0,0,9,0,1,7,0,1,3,36,2860,168,141,53,0,0,0,0,0,0,0,0,0,0
bennech01,0.5433,978,55,533,549,203,67,478,3821,5326,1185,439,134,358,213,0,0,0,0,13,1,10,8,2,1,3,49,5326,1185,439,134,358,213,0,0,0,0,0,0,1,0
bergema01,0.6454,339,10,176,180,44,15,52,1278,1330,334,82,20,392,313,0,0,0,0,0,0,0,0,0,0,0,0,1330,334,82,20,392,313,0,0,0,0,0,0,0,0
brodist01,0.5389,1728,25,900,886,191,89,420,5703,3172,247,149,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172,247,149,61,0,0,0,0,0,0,0,0,0,0
chancfr01,0.5739,1274,20,596,798,200,79,556,4299,10545,819,185,486,205,172,0,0,0,0,21,0,6,11,3,1,9,70,10545,819,185,486,205,172,0,0,0,0,0,0,2,1
clarkfr01,0.5334,2678,67,1015,1622,361,220,875,8584,4812,266,266,43,0,0,0,0,0,0,13,2,9,10,2,1,6,53,4812,266,266,43,0,0,0,0,0,0,0,0,1,1
colliji01,0.5346,1999,65,983,1055,352,116,426,6795,2434,3734,478,229,0,0,0,0,0,0,9,0,1,5,1,2,1,36,2434,3734,478,229,0,0,0,0,0,0,0,0,1,1
connoro01,0.5147,2467,138,1323,1620,441,233,1002,7797,18115,1289,596,999,0,0,0,0,0,0,19,0,15,16,3,4,7,58,18115,1289,596,999,0,0,0,0,0,0,0,0,2,1
crawfsa01,0.5206,2961,97,1519,1391,458,309,760,9570,5102,359,176,117,0,0,0,0,0,0,17,1,8,7,5,0,2,70,5102,359,176,117,0,0,0,0,0,0,0,0,0,1
crigelo01,0.5086,709,11,342,337,86,50,309,3202,4456,1348,179,110,990,937,0,0,0,0,6,0,4,1,0,0,2,26,4456,1348,179,110,990,937,0,0,0,0,0,0,1,0
crossla01,0.4865,2651,47,1378,1338,411,136,466,9084,4262,4553,590,315,290,166,0,0,0,0,2,0,0,0,0,0,1,19,4262,4553,590,315,290,166,0,0,0,0,0,0,0,0
dahlebi01,0.5287,2461,84,1234,1590,413,163,1064,9036,5359,8138,1080,930,0,0,0,0,0,0,0,0,1,1,0,0,3,15,5359,8138,1080,930,0,0,0,0,0,0,0,0,1,0
davisha01,0.5060,1841,75,951,1001,361,145,525,6653,15866,1020,385,686,0,0,0,0,0,0,15,0,7,8,5,0,3,61,15866,1020,385,686,0,0,0,0,0,0,0,0,3,0
conrowi01,0.4747,1257,22,452,605,176,82,345,5061,2432,2534,337,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432,2534,337,207,0,0,0,0,0,0,0,0,0,0
corcoto01,0.5167,2259,34,1137,1189,289,155,384,8824,4829,7522,996,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4829,7522,996,889,0,0,0,0,0,0,0,0,0,0
donovpa01,0.4656,2256,16,738,1321,208,75,457,7505,2929,265,201,69,0,0,0,0,0,0,8,0,3,5,1,0,2,17,2929,265,201,69,0,0,0,0,0,0,0,0,0,0
duffyhu01,0.5629,2293,106,1302,1554,325,119,664,7044,3449,346,247,53,0,0,0,0,0,0,12,1,9,3,3,2,1,26,3449,346,247,53,0,0,0,0,0,0,0,0,0,1
delahed01,0.5112,2597,101,1466,1600,522,186,742,7510,6076,1053,434,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6076,1053,434,293,0,0,0,0,0,0,0,0,0,1
doyleja01,0.4834,1811,25,971,977,316,64,440,6055,11523,1495,546,683,305,203,0,0,0,0,0,0,0,0,0,0,0,0,11523,1495,546,683,305,203,0,0,0,0,0,0,0,0
elberki01,0.4891,1235,10,535,647,169,56,427,4561,2681,3774,538,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681,3774,538,403,0,0,0,0,0,0,0,0,0,0
flintsi01,0.6150,687,21,295,380,129,34,54,2913,3674,1077,471,57,0,0,0,0,0,0,2,0,1,0,0,0,0,17,3674,1077,471,57,0,0,0,0,0,0,0,0,0,0
flickel01,0.5471,1752,48,756,950,268,164,597,5597,2406,247,148,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406,247,148,54,0,0,0,0,0,0,0,0,0,1
hanlone01,0.4668,1318,30,518,931,159,79,472,5087,2700,252,370,52,0,0,0,0,0,0,11,0,4,5,1,1,5,50,2700,252,370,52,0,0,0,0,0,0,0,0,1,1
hamilbi01,0.5480,2164,40,742,1697,242,95,1189,6283,3453,182,289,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453,182,289,55,0,0,0,0,0,0,0,0,0,1
hoydu01,0.4622,2048,40,725,1429,248,121,1006,7115,3965,276,394,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3965,276,394,73,0,0,0,0,0,0,0,0,0,0
irwinch01,0.5200,986,16,493,556,145,46,287,3685,1473,2065,321,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,2065,321,173,0,0,0,0,0,0,0,0,0,0
jonesfi01,0.5411,1920,21,631,1180,206,75,817,6747,3584,228,150,70,0,0,0,0,0,0,3,0,0,4,0,0,3,21,3584,228,150,70,0,0,0,0,0,0,0,0,1,0
klingjo01,0.5430,1154,20,515,475,181,61,281,4246,5577,1564,217,132,942,906,0,0,0,0,12,0,4,6,2,0,8,65,5577,1564,217,132,942,906,0,0,0,0,0,0,2,0
jennihu01,0.5581,1526,18,840,992,232,88,347,4895,5576,3445,552,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5576,3445,552,582,0,0,0,0,0,0,0,0,0,1
jordati01,0.4241,474,32,232,220,74,24,254,1813,5134,228,112,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5134,228,112,208,0,0,0,0,0,0,0,0,0,0
keelewi01,0.5674,2932,33,810,1719,241,145,524,8591,3170,363,167,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,363,167,66,0,0,0,0,0,0,0,0,0,1
kellejo01,0.5500,2220,65,1194,1421,358,194,911,7006,5562,601,226,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5562,601,226,201,0,0,0,0,0,0,0,0,0,1
lathaar01,0.5457,1836,27,563,1481,245,85,589,6832,2080,3656,844,267,0,0,0,0,0,0,38,0,8,31,4,1,19,143,2080,3656,844,267,0,0,0,0,0,0,0,0,1,0
leachto01,0.5853,2143,63,810,1355,266,172,820,7959,4008,2460,459,168,0,0,0,0,0,0,18,0,9,11,4,4,3,58,4008,2460,459,168,0,0,0,0,0,0,0,0,1,0
longhe01,0.5624,2129,91,1055,1456,342,97,612,7678,4450,6335,1096,785,0,0,0,0,0,0,6,0,1,4,0,0,0,27,4450,6335,1096,785,0,0,0,0,0,0,0,0,0,0
lajoina01,0.4966,3243,82,1599,1504,657,163,516,9590,8520,6691,518,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8520,6691,518,1211,0,0,0,0,0,0,0,0,0,1
langebi01,0.5016,1056,39,579,691,134,80,350,3202,2117,387,183,76,13,11,0,0,0,0,0,0,0,0,0,0,0,0,2117,387,183,76,13,11,0,0,0,0,0,0,0,0
mackco01,0.4285,659,5,265,392,79,28,170,2698,3321,917,318,101,752,460,0,0,0,0,0,0,0,0,0,0,0,0,3321,917,318,101,752,460,0,0,0,0,0,0,0,1
mcleala01,0.4941,694,6,298,183,90,26,136,2647,3346,915,121,119,378,356,0,0,0,0,6,0,2,0,0,0,0,12,3346,915,121,119,378,356,0,0,0,0,0,0,0,0
mcgrajo01,0.5624,1309,13,462,1024,121,70,836,3924,1408,2288,413,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,2288,413,182,0,0,0,0,0,0,0,0,1,1
mcphebi01,0.5525,2258,53,1072,1684,303,189,982,8304,6556,6923,796,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556,6923,796,1188,0,0,0,0,0,0,0,0,0,1
moranpa01,0.5370,618,18,262,198,102,24,142,2634,3603,1093,135,84,792,674,0,0,0,0,0,0,0,0,0,0,0,2,3603,1093,135,84,792,674,0,0,0,0,0,0,2,0
murphda02,0.5559,1563,44,702,705,289,102,335,5399,2521,2407,231,236,0,0,0,0,0,0,18,1,12,10,7,0,1,59,2521,2407,231,236,0,0,0,0,0,0,0,0,3,0
ritchcl01,0.5383,1619,18,675,709,216,68,607,5923,3841,4958,440,619,0,0,0,0,0,0,4,0,2,2,1,0,4,27,3841,4958,440,619,0,0,0,0,0,0,0,0,0,0
pikeli01,0.4797,638,21,332,434,120,53,51,1979,823,339,257,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,339,257,40,0,0,0,0,0,0,0,0,0,0
reachal01,0.6574,97,0,56,89,15,7,9,393,218,108,52,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,108,52,18,0,0,0,0,0,0,0,0,0,0
remseja01,0.4820,573,9,201,366,69,39,71,2353,1319,88,193,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,88,193,23,0,0,0,0,0,0,0,0,0,0
schreos01,0.5136,829,9,338,304,136,31,102,3057,5270,995,194,103,850,681,0,0,0,0,2,0,0,2,1,0,0,9,5270,995,194,103,850,681,0,0,0,0,0,0,0,0
robinwi01,0.5349,1388,18,722,637,212,51,286,5075,5408,1467,434,131,1586,881,0,0,0,0,0,0,0,0,0,0,0,0,5408,1467,434,131,1586,881,0,0,0,0,0,0,0,1
sheckji01,0.5345,2084,56,813,1296,354,136,1135,7605,4242,371,230,86,0,0,0,0,0,0,15,0,5,7,6,0,11,77,4242,371,230,86,0,0,0,0,0,0,0,0,2,0
steinha01,0.5642,1578,27,762,759,284,90,471,5900,2429,3471,463,269,0,0,0,0,0,0,19,0,8,7,3,1,4,73,2429,3471,463,269,0,0,0,0,0,0,0,0,2,0
stallge01,0.5341,2,0,0,3,1,0,1,20,31,2,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,31,2,2,1,7,1,0,0,0,0,0,0,0,0
